company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
ZirconTech,blockchain,"ZirconTech is a Montevideo, Uruguay-based custom software development firm. The small team specializes in custom software development, cloud consulting & SI, IoT development, mobile app development, and more. The agency was established in 2016.",5.0,(10 Reviews),,ZirconTech developed a PWA application using React framework for a blockchain gaming company. The application allows users to review game catalogs and apply for scholarships and track their status.,"['Consumer products & services', 'Education', 'Financial services', 'Information technology', 'Legal', 'Real estate', 'Telecommunications']","New York, NY",10 - 49 employees,"$25,000+"
NetSet Software Solutions,blockchain,"NetSet Software Solutions is a global technology provider. They were founded in 2012 and are based in JTC Summit, Singapore. Their team of 183 employees specializes in UX/UI design, IT strategy consulting, and mobile app development. They mainly work with small business, mid-market, and enterprise clients.",4.9,(23 Reviews),Vezbi; Telora; Singapore University of Technology & Design; Approxie,"NetSet Software Solutions provides development services for a property reports company. The team has built the client’s complete online system, including a backend, a website’s frontend, and APIs to link them.","['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Information technology']","Sahibzada Ajit Singh Nagar, India",50 - 249 employees,"$10,000+"
SparxIT,blockchain,"Sparx IT Solutions is a technology solutions provider founded in 2007. Based in Noida, India, with an office in New York, the team specializes in mobile app development and web development. The primarily serve small business and mid-market clients in the eCommerce, education, and advertising & marketing industries.",4.8,(66 Reviews),Wynora; Aliment; JexMovers; HP,"SparxIT has been hired by a transport company to develop their mobile app. They have integrated features that track the fleet, manage routes, set schedules, and handle dispatching.","['eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Real estate', 'Supply Chain, Logistics, and Transport']","New York, NY",250 - 999 employees,"$10,000+"
Infuy,blockchain,"Launched in 2007, Infuy is a blockchain company. The company specializes in blockchain, web development, architectural design, IoT development, and more and has a small team.",5.0,(10 Reviews),,Infuy has developed a web app for a logistics and postal company. The web app acts as a space where the client's customers can make requests and be redirected to different tools depending on their needs.,"['Arts, entertainment & music', 'Automotive', 'eCommerce', 'Education', 'Medical', 'Information technology', 'Real estate']","Montevideo, Uruguay",10 - 49 employees,"$10,000+"
Codeex,blockchain,"Small software development company Codeex, is in Yerevan, Armenia. Their services include custom software development, web development, mobile app development, e-commerce development, and more.",5.0,(5 Reviews),GymStreet; Uninted Metas; GYM NETWORK,"Codeex has been hired to develop a custom-made SaaS platform based on Php, Node.js, and AWS Serverless.",['Information technology'],"Yerevan, Armenia",50 - 249 employees,"$25,000+"
Dualboot Partners,blockchain,"Dualboot Partners is a product design and software engineering company founded in Raleigh, N.C. in 2018 with over 50 professionals. They offer custom software development and application testing solutions for various clients.",4.7,(28 Reviews),DebtBook; PetScreening; MyWorkChoice; Elevation Church,Dualboot Partners has augmented a software training and assessment company's development team with a Ruby on Rails developer.,"['Automotive', 'Consumer products & services', 'Education', 'Financial services', 'Gambling', 'Medical', 'Information technology', 'Manufacturing', 'Non-profit']","Charlotte, NC",250 - 999 employees,"$75,000+"
Appetite Creative,blockchain,"Appetite Creative Solutions is a creative digital marketing agency in London, England – with offices in Madrid and Dubai, too. Established in 2015, Appetite Creative Solutions has a team of 25 employees. They offer logo, web design, games development, and social media marketing services.",4.7,(41 Reviews),Synergy Land; Tetra Pak; Elopak; Jaguar,Appetite Creative has built and is now hosting a new website for a consulting firm. The platform was asked to reflect 35 years of the client's business experience. ,"['Business services', 'Consumer products & services', 'Financial services', 'Gaming', 'Information technology', 'Retail']","London, United Kingdom",2 - 9 employees,"$10,000+"
Codewexy Digital LLP,blockchain,"Codewexy Digital is a digital firm based in Surat, India, and founded in 2012. Their team of more than 50 specializes in web development, digital strategy, and social media marketing solutions for small and medium-sized businesses alike.",4.5,(1 Reviews),CHS online; india,Codewexy Digital was hired by a financial services firm to help with their development efforts. The team is working on revamping the client's site and developing a web and mobile application.,"['Financial services', 'Government', 'Hospitality & leisure', 'Real estate']","Surat, India",50 - 249 employees,"$250,000+"
NADCAB TECHNOLOGY,blockchain,"Blockchain company NADCAB TECHNOLOGY was established in 2013. The small team focuses on blockchain, custom software development, and mobile app development. The firm is based in Prayagraj, India.",5.0,(18 Reviews),,"NADCAB TECHNOLOGY developed smart contracts for a software company. The project was expected to solve issues with end client transactions, such as missing transaction records.","['Financial services', 'Utilities']","Prayagraj, India",50 - 249 employees,"$1,000+"
Dev Technosys,blockchain,"Dev Technosys is a mobile app and web development company founded in 2010. The company has a team of 74 that works from headquarters in Jaipur, India or a second office in San Francisco. The team applies its expertise in app and web development when working with small, mid-market, and enterprise businesses in a variety of industries, such as e-commerce, business services, and arts and entertainment.",4.8,(144 Reviews),Nike; J &J; Hertz; Whirlpool,Dev Technosys is developing an AI platform for a consulting company. They're making an app that encounters notes to social workers.,"['Business services', 'Consumer products & services', 'Education', 'Medical', 'Information technology', 'Media', 'Retail', 'Supply Chain, Logistics, and Transport']","Commerce, CA",50 - 249 employees,"$5,000+"
4IRE,blockchain,"4ire Labs is a blockchain and app development company located in New York City, with an additional office in Kiev, Ukraine. Founded in 2010, 4ire Labs' team of around 35 employees specializes in mobile app development, UI/UX design, and custom blockchain development. 4ire Labs primarily works with small businesses in the consumer products, media, and retail industries. ",4.7,(26 Reviews),SEB bank; Ohman; GIZ; GIZ and other financial institutions (Sweden).,"Seductive Mobile developed an Android app based on an existing iOS version. Their services were comprehensive and included design, frontend and backend development, testing, and Google Store placement.","['Business services', 'eCommerce', 'Financial services', 'Information technology', 'Retail']","Tallinn, Estonia",10 - 49 employees,"$10,000+"
