company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
designDATA,cybersecurity,"DesignDATA is an IT managed services company established in 1979. The company specializes in IT managed services, cloud consulting & SI, and IT strategy consulting and has a midsize team. The company is based in Gaithersburg, Maryland.",5.0,(14 Reviews),,"designDATA helps a nonprofit organization with their host migration and consolidation. The team assessed, upgraded, and secured the company's desktop, servers, and network hardware.",,"Gaithersburg, MD",50 - 249 employees,"$5,000+"
Vintage IT Services,cybersecurity,"Vintage IT Services is an hosting and IT management firm based in Austin, Texas. Founded in 2001, Vintage IT Services has 25 employees and mostly provides small and mid-market businesses with enterprise-grade network technology. Its services consist of IT managed services, cloud consulting, software integrations and network security.",4.8,(4 Reviews),Tarrytown Expocare; The Contemporary Austin; Sun City; Texas Association of Housing and Aging,A nonprofit organization hired Vintage IT Services for IT support and services. They recently helped the client migrate to Microsoft Office 365 Cloud.,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'Dental', 'Financial services', 'Government', 'Medical', 'Legal', 'Non-profit']","Austin, TX",10 - 49 employees,"$5,000+"
B/Net Systems,cybersecurity,"B/Net Systems, a small IT managed services company, is located in Annapolis, Maryland. Established in 1994, the team provides IT managed services, IT strategy consulting, cybersecurity, IT staff augmentation, and more.",4.8,(15 Reviews),,"B/Net Systems provides managed IT services for a consulting business. This involves designing and implementing system policies. They also monitor the firm's server, network, and daily IT needs in real-time.","['Business services', 'Legal', 'Non-profit', 'Politics']","Annapolis, MD",2 - 9 employees,"$1,000+"
Dreamers Inc.,cybersecurity,"Based in Los Angeles, California, Dreamers Inc. Is an AI company. The small team provides Artificial Intelligence, custom software development, mobile app development, IoT development, and more and was established in 2013.",5.0,(5 Reviews),,"Dreamers Inc. is helping a hyperlink creation platform conceptualize, invent, and deploy a custom software that automates the creation of hyperlinked citations between legal documents. ","['Consumer products & services', 'Government']","Los Angeles, CA",2 - 9 employees,"$25,000+"
Magnetude Consulting,cybersecurity,"Magnetude Consulting is a full-service marketing agency based in Needham Heights, Mass. The agency, founded 2012, has a team of more than 25 that provides content marketing, marketing strategy, digital strategy, PPC, and web design services. Magnetude Consulting serves small and mid-market companies in the business services, IT, manufacturing, telecommunications, and e-commerce industries. ",4.8,(6 Reviews),Bowdoin Group; CCA Group; Security Innovation; MIT,"Magnetude Consulting provides marketing services for a technology consultancy. The team creates blog posts, email marketing campaigns, and marketing collateral. They also manage Twitter and LinkedIn marketing.","['Business services', 'eCommerce', 'Information technology', 'Manufacturing', 'Telecommunications']","Needham, MA",10 - 49 employees,"$10,000+"
Ideators,cybersecurity,"Ideators is a small e-commerce development firm. The Austin, Texas-based company was established in 2019. Their services include e-commerce development, web development, cybersecurity, digital strategy, and more.",4.9,(27 Reviews),Verizon; Xerox; KPMG; State University of New York,Ideators is developing a real estate firm's identity and access management system through the Java framework. The team is also helping migrate their previous database into the newer system.,"['eCommerce', 'Education', 'Financial services', 'Gaming', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Media']","Houston, TX",50 - 249 employees,"$5,000+"
.K.I.S.S. Software,cybersecurity,".K.I.S.S. Software, a custom software development company, is based in Kyiv, Ukraine. The small team offers custom software development, web development, mobile app development, blockchain, and more. The agency was founded in 2006.",5.0,(9 Reviews),Mercedes-Pay – Code review and external penetration testing for electronic payment system; NCRYPTO – Multicurrency tokenization platform; IEXCHANGE – Security and penetration tests in cooperation with Ernst & Young; ECommPay GLOBAL PAYMENT PROVIDER – Cybersecurity for provider of payment services,A media company collaborated with .K.I.S.S. Software for their custom software development efforts. The team conducted a feasibility study and developed the architecture and design of a crypto-token. ,"['Business services', 'eCommerce', 'Financial services', 'Medical', 'Information technology']","Sunny Isles Beach, FL",10 - 49 employees,"$25,000+"
CCB Technology,cybersecurity,,5.0,(3 Reviews),,CCB Technology was hired by a title insurance company for managed IT services. They updated the client's hardware and software as well as managed their firewall and digital storage needs.,"['Automotive', 'Business services', 'Manufacturing', 'Non-profit', 'Real estate']","Racine, WI",10 - 49 employees,"$1,000+"
Cyber Dacians,cybersecurity,"Cyber Dacians is a cybersecurity consulting firm founded in 2018. The team of 6 is headquartered in Cluj-Napoca, Romania, with two other offices in London and New York. The company has expertise in cybersecurity, IT managed services, and application management & support. ",4.9,(8 Reviews),- https://www.tymeshift.com; - https://www.ritadivision.com; - https://zipperstudios.co; - https://ghostpxl.format.com,Cyber Dacians tested website security and improved UI/UX after an e-commerce platform was the target of a security breach.,,"Cluj-Napoca, Romania",10 - 49 employees,"$1,000+"
CyberSafeHaven Consulting,cybersecurity,"Founded in 2019, CyberSafeHaven Consulting is a cybersecurity company. Their small team is in Bengaluru, India. Their services include cybersecurity, blockchain, and IT strategy consulting.",4.5,(1 Reviews),,"CyberSafeHaven Consulting manages SaaS company platforms. They help improve the security policies and compliance of all the client's platforms, and they will continue to work with Phase 2 of the project.","['Business services', 'eCommerce', 'Education', 'Financial services', 'Information technology', 'Retail']","Bengaluru, India",2 - 9 employees,"$5,000+"
ITSC SAS,cybersecurity,"ITSC SAS is a cybersecurity company. They are in La Falda, Argentina and Pilar, Argentina and have a small team that specializes in cybersecurity. The firm was established in 2019.",4.5,(2 Reviews),,"An IT service company hired ITSC SAS to provide IT consulting. They help the client to define and design their processes related to their IT framework, among other tasks.","['Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Non-profit', 'Telecommunications']","La Falda, Argentina",10 - 49 employees,Undisclosed
Akins IT,cybersecurity,,5.0,(1 Reviews),Bella+Canvas; LSA; Alvord Unified School District; Sprout Mortgage,Akins IT has worked on implementing Microsoft Defender best practices for a commercial generator contractor to manage their remote workers' computers centrally. The team has also implemented InTune for them.,"['Education', 'Government', 'Legal', 'Manufacturing']","Newport Beach, CA",10 - 49 employees,Undisclosed
Applaudo,cybersecurity,"Applaudo Studios is a full service software developer headquartered in Austin, Texas, with offices in San Salvador, El Salvador, and Guadalajara, Mexico. Founded in 2012, Applaudo Studios' team of 52 provides web development, mobile app development, and UX/UI design services primarily to small businesses.",4.6,(18 Reviews),,"Applaudo Studios developed a pilot mobile app to ease the order-entry process of customers and ensure they received the order they requested. They built it to be similar to Amazon, but on a much smaller level. ","['Business services', 'eCommerce', 'Information technology', 'Telecommunications']","San Salvador, El Salvador",250 - 999 employees,"$10,000+"
BRITECITY,cybersecurity,"briteCITY is an IT services company founded in 2007 and based in Irvine, Calif. The team of about 20 primarily provides IT managed services, with cloud consulting and SI and cybersecurity as additional offerings. They cater to small businesses in a variety of industries, from business services and nonprofit to education and legal.",4.8,(28 Reviews),,BRITECITY provided email migration services for an accounting firm. They changed the client's domain and migrated all email data to Microsoft 365.,"['Business services', 'Education', 'Financial services', 'Medical', 'Information technology', 'Legal', 'Manufacturing', 'Non-profit']","Irvine, CA",10 - 49 employees,"$5,000+"
