company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Wow Blockchain Labz,artificial-intelligence,"Wow Labz is a web and app development company based in Bangalore, India. Founded in 2011, the team of 63 specializes in mobile app development, web development, and UX/UI design. They work primarily with small business and enterprise clients, mainly in the consumer products and services industry. ",5.0,(15 Reviews),AB InBev; Emaar Group; Schneider Electric; Star Group,Wow Blockchain Labz has developed a social network platform for a real estate consulting firm. They work on integrating seven areas of an ecosystem in one unified platform.,"['Arts, entertainment & music', 'Consumer products & services', 'Education', 'Financial services', 'Gaming']","Bengaluru, India",50 - 249 employees,"$50,000+"
Lexunit,artificial-intelligence,Artificial intelligence firm and web development firm Lexunit was launched in 2017. The company offers Artificial Intelligence and web development and has a small team.,5.0,(11 Reviews),Rolls-Royce Hungary; The Nature Conservancy; Pomona College; BlueInk Digital,"Lexunit helped a researcher perform a high-level analysis of a large dataset, reformatting JSON Twitter data to drive environmental research. They also created solutions for data processing and visualization.","['Advertising & marketing', 'Automotive', 'Financial services', 'Information technology']","Budapest, Hungary",10 - 49 employees,"$10,000+"
Accelerance,artificial-intelligence,"Accelerance is a small IT strategy consulting company. The Redwood City, California-based firm was established in 2001. Their services include IT strategy consulting, custom software development, IT staff augmentation, enterprise app modernization, and more.",5.0,(27 Reviews),Acrowire; Find.com; MediaPro; AdRoll,"Accelerance has provided recruitment support to a cloud services company. They have been responsible for sourcing developers, QA, and scrum leaders to assist with a variety of development projects. ","['eCommerce', 'Education', 'Financial services', 'Medical', 'Information technology', 'Supply Chain, Logistics, and Transport']","Redwood City, CA",10 - 49 employees,"$100,000+"
Master of Code Global,artificial-intelligence,"Headquartered in Redwood City, Calif., Master of Code Global specializes in design and development for web, mobile, and chatbot solutions. Founded in 2004, they also have offices in Denver, Seattle, San Francisco, Winnipeg, Canada, Cherkasy, Ukraine, and Kiev. The team of over 130 has experience with artificial intelligence (AI) technologies and app development for enterprise and midmarket clients. ",4.7,(25 Reviews),Mercedes-Benz Bank; YouVersion; eBags; TrapTap,A farm managment software company hired Master of Code to develop their native iOS and Android apps. The agency’s main services included UI/UX design.,"['Business services', 'eCommerce', 'Retail', 'Telecommunications']","Redwood City, CA",50 - 249 employees,"$25,000+"
Dualboot Partners,artificial-intelligence,"Dualboot Partners is a product design and software engineering company founded in Raleigh, N.C. in 2018 with over 50 professionals. They offer custom software development and application testing solutions for various clients.",4.7,(28 Reviews),DebtBook; PetScreening; MyWorkChoice; Elevation Church,Dualboot Partners has augmented a software training and assessment company's development team with a Ruby on Rails developer.,"['Automotive', 'Consumer products & services', 'Education', 'Financial services', 'Gambling', 'Medical', 'Information technology', 'Manufacturing', 'Non-profit']","Charlotte, NC",250 - 999 employees,"$75,000+"
MobiDev,artificial-intelligence,"MobiDev is a software development company based in Atlanta, Georgia, that was established in 2009. Their team of 200+ employees offers custom software development, mobile app development, internet of things development, and web development.",5.0,(14 Reviews),,"MobiDev designed and developed an online marketplace from scratch. Using JavaScript, React, and Node.js, they built the website based in PostgresSQL. They also provided technical and legal consulting services.","['Financial services', 'Medical', 'Hospitality & leisure', 'Retail', 'Supply Chain, Logistics, and Transport']","Norcross, GA",250 - 999 employees,"$10,000+"
Accedia,artificial-intelligence,"Accedia is a professional IT services company founded in 2012 with offices in Sofia, Bulgaria; Boston, Mass.; and San Francisco, Calif. Its team numbers more than 150 professionals, specialized in technology consulting, agile software development, and implementation of end-to-end IT solutions. Accedia’s clients are technology startups, small and mid-sized enterprises, and large enterprise businesses engaged in banking, finance and insurance, and manufacturing, among other industries.",4.7,(19 Reviews),Alexander Forbes; Bulstrad Vienna Insurance Group; Omni Capital Retail Finance; Progress Software,"A railway engineering company has hired Accedia for software development, using Microsoft Azure, .NET, and React as main technologies. They've also provided development resources for them and their customers.","['Financial services', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail']","Sofia, Bulgaria",50 - 249 employees,"$1,000+"
JetRockets,artificial-intelligence,"JetRockets is a technology consulting firm headquartered in Brooklyn NY, with satellite offices in Auckland, New Zealand and Tver, Russia. Founded in 2012, JetRockets currently boasts over 20 employees offering mainly web development capabilities, although the team is also proficient in IT staff augmentation, e-commerce development, custom software development, and mobile app development. They primarily market themselves to small and mid-market business in the financial services and advertising industries. ",4.9,(31 Reviews),eBay; Orbit.love; LendingOne.com; Safari Portal,JetRockets provides an e-commerce marketplace with back- and frontend development services. They’re currently developing an internal tool for the client to facilitate cross-border trade for users. ,"['Consumer products & services', 'Financial services', 'Medical', 'Hospitality & leisure', 'Legal', 'Media', 'Real estate', 'Retail']","Brooklyn, NY",10 - 49 employees,"$25,000+"
BroutonLab,artificial-intelligence,,4.8,(3 Reviews),Yogi (Forbes 30 Under 30); Opening.io (Dublin-based startup in HR Tech - recently acquired by iCIMS); Bloomfield Robotics (Robotics and Deep Learning in AgTech); ARdVRk (augmented and virtual reality in healthcare),BroutonLab was hired to help a freelance ecosystem translate code for a hierarchical Bayesian model MCMC estimation routine from R/C++ to CUDA.,"['Automotive', 'Consumer products & services', 'Medical', 'Information technology']","Haifa, Israel",10 - 49 employees,"$10,000+"
Metric LLC,artificial-intelligence,,5.0,(2 Reviews),,Metric LLC develops data analytics software that will provide insight and prediction to a media company. They've conducted discovery sessions and reviews before creating the project plan and timeline.,"['Advertising & marketing', 'eCommerce', 'Financial services', 'Government', 'Information technology', 'Legal', 'Real estate', 'Retail', 'Telecommunications']","Yerevan, Armenia",10 - 49 employees,"$25,000+"
Altamira.ai,artificial-intelligence,"Altamira (formerly GBKSOFT) is a Ukraine-based web and mobile development company that specializes in UX/UI design, IT strategy consulting, web development, and mobile app development. Founded in 2011, the company delivers stable and efficient software solutions to clients looking to maximize ROI and capture consumer attention.",4.9,(52 Reviews),Aquiline drones; PEI Services; Lee Riding; Daryn Dalton,"Altamira Softworks s.r.o.'s Flutter and Node.js developers augmented the development team of a wine marketplace. They refactored the client's mobile app, worked on its big data structure, and optimized its UI.","['Financial services', 'Medical', 'Real estate', 'Retail']","Bratislava, Slovakia",50 - 249 employees,"$50,000+"
