company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Pragma,cloud-consulting,"IT staff augmentation company Pragma was established in 1996. Their midsize team is in Medellín, Colombia and Miami, Florida and focuses on IT staff augmentation, cloud consulting & SI, and custom software development.",4.7,(3 Reviews),Nequi; Bancolombia; Grupo Éxito; Banco de Bogotá,"Pragma is an ongoing development partner, delivering mobile apps, web-based microservices, and several bots and integrations. They work well with Angular, AWS, Aurora, EKS, Telegram, and other technologies. ","['Consumer products & services', 'eCommerce', 'Financial services', 'Retail']","Medellín, Colombia","1,000 - 9,999 employees","$1,000+"
Cloudtech Inc,cloud-consulting,"Consultadd is a software development company. They are headquartered in New York, New York; Pune, India and Irving, Texas and have a midsize team. The company focuses on custom software development, IoT development, mobile app development, wearable app development, and more.",4.8,(5 Reviews),Mizaru; Enkulu; bNoteable; PXL,An IT consulting company hired Consultadd Inc. to provide mobile app development. They build a multiplatform application where employees could track their work times and also performed AWS cloud hosting.,"['Financial services', 'Medical', 'Media', 'Energy & natural resources', 'Non-profit', 'Telecommunications']","New York, NY",10 - 49 employees,"$10,000+"
Solwit SA,cloud-consulting,"Solwit SA is a custom software development firm based in Gdańsk, Poland. Founded in 201, their team of 500 serves clients in the IT, Financial services and utilities sectors. Services include NodeJS, AngularJS, and .NET development.",5.0,(8 Reviews),,"Solwit SA developed a web app for a car rental company. They designed the solution, hosted the backend in AWS, and built the frontend using Angular, Amazon DynamoDB, AWS Amplify, AppSync, Lambda, and .NET Core.","['Automotive', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Retail', 'Utilities']","Gdańsk, Poland",250 - 999 employees,"$5,000+"
Metal Toad,cloud-consulting,"Metal Toad is an AWS consulting partner based in Beverly Hills, Calif., with offices in Portland, Ore. and Pasadena, Calif. The company, founded in 2003, has more than 25 employees who provide, among others, cloud consulting & SI, IT managed services, and custom software development services to the media & entertainment, manufacturing, and automotive industries.",4.4,(10 Reviews),ABC Television; DC Comics; Disney; Golden Globes,Metal Toad was hired to develop a digital marketing platform for a veterinary company. The team utilizes Amazon AI and ML framework for the software's entire build.,"['Arts, entertainment & music', 'Automotive', 'Manufacturing', 'Media', 'Energy & natural resources', 'Telecommunications', 'Supply Chain, Logistics, and Transport', 'Utilities']","Los Angeles, CA",50 - 249 employees,"$25,000+"
Cloudforce,cloud-consulting,"Cloudforce is an Oxon Hill, Maryland-based cloud consulting & SI company. Launched in 2010, the small team provides cloud consulting & SI, cybersecurity, BI & big data consulting & SI, unified communications consulting & SI, and more.",5.0,(6 Reviews),HITT Contracting; Host Hotels & Resorts; JBG Smith; Secretariat,Cloudforce was hired by an investment firm to migrate their infrastructure from an on-premise data center to Azure Cloud. They now provide 24/7 on- and off-site IT support for the client.,"['Business services', 'Education', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal', 'Media', 'Real estate']","Oxon Hill, MD",50 - 249 employees,"$10,000+"
AIMDek Technologies,cloud-consulting,"AIMDek Technologies is a software development company based in Ahmedabad, India, with a second location in Markham, Canada. Founded in 2013, the team has more than 30 employees and provides custom software development, enterprise app modernization, and ECM consulting & SI services.",4.6,(9 Reviews),POL Argentina; PenguinFresh; HealthWel; 110%,AIMDek Technologies provided technical resources to a RaaS company. These resources worked on various development projects for different clients.,"['eCommerce', 'Financial services', 'Manufacturing', 'Retail']","Austin, TX",50 - 249 employees,"$10,000+"
Andromeda Technology Solutions,cloud-consulting,"Andromeda Technology Solutions is an IT services company founded in 1994. They are headquartered in Lockport, Ill., with a second location in Chicago. Their 54-person team offers IT managed services, web design, and more for a variety of clients. ",4.7,(29 Reviews),,"Andromeda Technology Solutions provides managed IT services to a digital consulting firm. Their scope includes solving VPN issues, managing and updating their servers, and handling their Microsoft licenses.","['Financial services', 'Medical', 'Legal', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Lockport, IL",10 - 49 employees,"$1,000+"
Kin + Carta,cloud-consulting,"Kin + Carta is a tech-centered management consultancy based in Chicago. Founded in 1964, they also have offices in London, San Francisco, New York, and Singapore. Their team of approximately 3,000 focuses primarily on enterprise clients in the financial services and health care fields. Services include mobile app development, cloud consulting, and more.",4.8,(9 Reviews),AstraZeneca; Expedia; Santander; Barclays,Kin + Carta provides development platform services for a North American food distribution company. Their work includes creating and maintaining a modern e-commerce interface.,"['Financial services', 'Medical', 'Manufacturing', 'Retail']","Chicago, IL","1,000 - 9,999 employees",Undisclosed
Compoze Labs,cloud-consulting,"Compoze Labs is a product-focused software development shop based in Minneapolis. The company, founded in 2018, has more than ten employes and provides custom software development, mobile app development, IT managed services, and web development to enterprise and smaller-sized companies.",5.0,(12 Reviews),Colorado Avalanche; DQ; Holiday; General Mills,A software services company that focuses on metals manufacturing industries engaged with Compoze Labs in order to help with their first serverless project in AWS and containerize their microservices.,"['Consumer products & services', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal Cannabis', 'Retail']","Minneapolis, MN",50 - 249 employees,"$25,000+"
ITMAGINATION,cloud-consulting,"ITMAGINATION is a technology services company in Warsaw, Poland with more than 400 employees. Established in 2008, they do customer software development, web development, and BI and big data consulting. ITMAGINATION primarily serves midmarket–enterprise clients in the financial services, business services, and utilities sectors.",4.6,(9 Reviews),Kabbage; Greenlight; BNP Paribas; L'Oréal,"ITMAGINATION was hired by a packaging solutions provider to migrate data from their data warehouse to Azure. This involved architecture review and MDM tools reverse engineering, among other tasks.","['eCommerce', 'Financial services', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Warszawa, Poland",250 - 999 employees,"$25,000+"
OptiSol Business Solutions,cloud-consulting,"Optisol Business Solutions is a 140+ web, mobile, and AR/VR development firm that also offers augmentation services to companies of all sizes. Founded in 2006 and based in Strongsville, OH, with offices in Dubai, Ireland, and India, they specialize in flexible frameworks for digital problem-solving.",4.7,(39 Reviews),Vision Point Systems; US ecology; Larsen & Toubro; Power International Holding,OptiSol Business Solutions custom-coded a website for the client using JavaScript and Photoshop. They developed an administrative panel that can be used to adjust the user experience.,"['Arts, entertainment & music', 'Financial services', 'Medical', 'Hospitality & leisure', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Sacramento, CA",250 - 999 employees,"$10,000+"
Brocoders,cloud-consulting,"Brocoders is a software development company for VC-backed startups and midsize businesses based in Daytona Beach, Fla. Founded in 2014, Brocoders has a team of more than 70 specialists and has expanded to a second office in Kyiv, Ukraine to serve clients around the world. They provide web, cross-platform mobile app, custom software, and cloud architecture development.",5.0,(29 Reviews),Gokada; Ridesharing Application; EveryPig; MyCurrency,Brocoders has supported the development of an app for an ed-tech SaaS company. They have helped develop the front- and backend of the app from scratch.,"['Advertising & marketing', 'Business services', 'Financial services', 'Information technology', 'Real estate']","Tallinn, Estonia",50 - 249 employees,"$10,000+"
